ident,latitude_deg,longitude_deg,iata_code
SJKJ,-17.440417,-53.809748,
SJMA,-17.939595,-54.930143,
SIMZ,-17.875572,-54.941565,
BR-2503,-17.545344,-53.895174,
BR-0515,-17.66482,-54.820711,
BR-1214,-17.23552,-53.730581,
BR-1912,-17.6382,-54.0787,
BR-1927,-12.681798,-55.67655,
SID9,-13.06605,-55.819036,
SI7Y,-12.544547,-55.668347,
SIC3,-12.598703,-55.885036,
BR-1651,-13.25999,-55.67175,
SJ9V,-11.922222,-55.731389,
SJG3,-12.589167,-55.661944,
SN4S,-13.356944,-55.666944,
BR-1775,-12.616659,-55.610976,
SD3A,-12.307531,-55.849349,
BR-1524,-13.389444,-55.2475,
SD2V,-12.911667,-55.845833,
SD3U,-12.427696,-55.680445,
BR-1468,-12.408611,-55.935,
BR-1192,-12.558928,-55.632403,
BR-1221,-13.152644,-55.377261,
BR-1236,-13.073688,-55.375859,
SNW7,-11.993664,-55.737042,
SS8F,-12.901194,-55.928706,
SNJ4,-13.018333,-55.885833,
BR-2177,-13.395093,-55.642545,
SWBZ,-12.60692,-55.764263,
SWNG,-12.896987,-55.834751,
SSDW,-12.915799,-55.535563,
SNFP,-12.181388854980469,-55.788612365722656,
SSQI,-12.509166666699999,-55.684722222199994,
BR-3218,-12.5275,-55.6247222222,
BR-3196,-13.41,-55.233611,
SIQY,-12.628056,-55.945,
BR-2491,-12.3886108398,-55.2427787781,
BR-2520,-13.527772,-55.12879,
SJSS,-12.508333206176758,-55.69527816772461,
SNSW,-0.697844,-48.519759,SFK
BR-2894,-0.27314,-48.577588,
SN9J,-0.292883,-48.778092,
SNST,-12.0973,-41.640701,
SNY3,-6.320522,-43.423594,
SDER,-20.764496,-50.856979,
BR-2335,-20.724605,-50.972013,
SIXA,-20.529893,-51.096039,
BR-1684,-11.298828,-56.836578,
SSXI,-11.182804,-56.798977,
BR-3269,-11.222681,-56.353686,
SS97,-11.446719,-56.453747,
SI6N,-11.163762,-56.911765,
SI6R,-11.034233,-56.622559,
SJ4P,-10.901857,-56.613084,
SN6S,-11.558371,-56.237043,
SS22,-11.63365,-56.181522,
BR-1888,-11.420057,-55.816018,
SDQ9,-11.490833,-56.171667,
BR-0675,-11.54746,-56.027202,
BR-0848,-12.224904,-44.039167,
SDYN,-22.584782,-51.304197,
SNCO,-23.516971,-55.063155,
BR-2442,-23.624619,-55.178896,
SNOQ,-23.599379,-55.145457,
SSON,-23.787778854370117,-55.02916717529297,
BR-2971,-23.401932,-55.248989,
SSVE,-23.81277847290039,-55.057777404785156,
SSZH,-23.645969,-54.714375,
SWTY,-12.435274,-46.400438,
SNTP,-2.525278091430664,-48.75194549560547,
SJJX,-2.898056,-48.958611,
SD1F,-2.755831,-48.526283,
SNS7,-3.196351,-48.906014,
BR-0684,-3.012491,-48.900361,
SIO3,-2.759308,-48.632394,
SW2G,-2.982699,-48.934162,
BR-0715,-32.264038,-52.567134,
BR-3249,-32.41501,-52.52974,
BR-2183,-15.655382,-41.654114,
BR-0110,-15.77619,-42.193654,
BR-0202,-12.178581,-46.970934,
SJ78,-12.784784,-49.006227,
BR-0144,-12.804638,-49.091759,
BR-0192,-23.717042,-51.116039,
BR-3187,-21.697056,-47.315556,
SNTL,-4.857619,-40.37473,
SITL,-5.049167,-40.234167,
BR-2719,-20.467606,-49.529292,
SJ3Y,-20.662231,-49.639024,
SNEG,-14.650115,-57.888688,
BR-1424,-14.405693,-58.229595,
BR-1392,-14.703746,-58.543031,
SI7R,-14.353427,-57.920433,
SN5Z,-14.575339,-58.703116,
SILS,-14.63693,-57.608147,
SDVI,-14.65,-57.5,
SSKY,-14.4736111111,-58.3552777778,
BR-2704,-14.450278,-57.800556,
SWTJ,-14.565272,-57.778042,
BR-2987,-14.4496,-58.294859,
SWJB,-14.744999885559082,-58.128334045410156,
SWKM,-14.644166946411133,-57.50416564941406,
BR-2230,-13.54133,-42.475591,
BR-0063,-5.636109,-63.185731,
SWJH,-28.0525,-51.968333,
SDHX,-30.75022,-51.53543,
SSAU,-30.745976,-51.430526,
SDOB,-21.4252,-46.754299,
SJTP,-12.722894,-56.502102,
BR-2555,-12.791704,-56.498608,
SDOL,-12.442313,-56.907682,
SID6,-12.750189,-56.578083,
SS07,-12.707482,-56.809923,
SD08,-12.53175,-56.708081,
BR-0611,-12.429516,-56.196698,
BR-1509,-12.779444,-56.480278,
BR-1164,-11.913015,-56.158982,
BR-1197,-12.616146,-56.623049,
SJ9Z,-23.63453,-49.145413,
SWAM,-23.64966,-49.151692,
BR-2587,-22.512725,-53.333845,
BR-2386,-22.653055,-53.393055,
SSIX,-22.652796,-53.507444,
BR-2950,-22.530745,-53.431263,
SSTS,-22.610683,-53.444055,
SDM6,-22.536414,-53.324424,
SNKV,1.04278004169,-50.516700744599994,
SDP2,-7.956223,-45.756617,
SD7Q,-8.423611,-45.923611,
SII8,-7.874319,-45.751614,
SDU1,-8.646111,-46.166111,
SS9A,-7.869755,-45.736574,
SJ9X,-8.798611,-46.260278,
SNYF,-8.509897,-46.074772,
BR-2535,-8.298889,-45.763332,
BR-2246,-23.307971,-47.933743,
SIG2,-23.013259,-45.679296,
SN2X,-23.2875,-49.241389,
BR-2252,-22.289652,-52.254839,
BR-2852,-9.897149,-36.293064,
BR-1118,-20.499236,-54.808442,
SITR,-20.140971,-55.074709,
BR-2933,-20.562363,-54.864178,
SIQD,-20.644541,-54.791619,
BR-2313,-20.326131,-55.100824,
BR-1269,-5.032856,-42.718443,
SD7E,-4.960619,-42.792601,
BR-1825,-5.060555,-42.674444,
SNNF,-5.033611,-42.705555,
BR-2848,-5.160819,-42.72031,
BR-0047,-13.7782,-47.282,
SSJZ,-24.052209,-54.007129,
SJTS,-2.0727779865264893,-56.488887786865234,
SD9G,-2.065833,-56.4475,
BR-0055,-16.0734,-53.5692,
BR-2231,-15.5564,-53.075298,
SJT9,-15.972208,-53.477082,
SBOH,-16.000866,-53.543618,
SBQT,-15.801978,-53.556395,
SNV4,-15.873589,-53.255914,
BR-1811,-29.482236,-51.848535,
BR-0583,-3.74,-41.023333,
BR-2705,-24.527779,-50.365833,
BR-2296,-24.65,-50.362499,
BR-2392,-24.628946,-50.46511,
SJ2C,-4.863218,-37.251184,
SDA9,-25.873888,-49.175278,
BR-0117,-23.270862,-49.546126,
BR-1249,-5.322304,-42.82918,
BR-1153,-18.84797,-45.864098,
BR-0093,-6.333432,-47.471938,
BR-1833,-24.881409,-53.754773,
SI4Z,-24.638918,-53.6549,
SSWV,-23.589072,-50.036105,
SNZU,-2.855909,-48.231727,
SNQ9,-2.142919,-48.070794,
SJ6B,-3.029722,-48.385,
BR-0058,-16.1753,-52.5761,
BR-3141,-16.141908,-52.967341,
SIM9,-16.416233,-52.833931,
SJ92,-16.120274,-52.485403,
SNZO,-5.297096,-35.536667,
SD39,-5.50723,-56.568259,
BR-3271,-3.25825,-39.342575,
BR-0233,-15.255545,-48.277789,
SDMA,-22.954517,-45.603636,
SN4V,-21.744167,-45.045556,
BR-0709,-20.113124,-52.54643,
BR-1064,-20.996905,-52.169736,
BR-2865,-20.499184,-52.369036,
BR-2922,-20.868606,-52.169783,
SSGE,-20.501698,-51.833131,
BR-2367,-20.661722,-52.339675,
SJID,-19.917221069335938,-52.63138961791992,
BR-2749,-20.237858,-52.380688,
SJZF,-20.629329,-52.028074,
SSYR,-20.346468,-52.319283,
SSYS,-19.90889,-52.536388,
SIUW,-20.839112,-52.301478,
SNAS,-18.222401,-45.188999,
BR-0397,-18.308846,-45.29456,
SDN1,-18.267978,-44.914322,
SN1S,-18.580319,-45.157111,
SJ4X,-18.468611,-45.291944,
BR-2232,-27.512734,-53.898302,
SSTJ,-27.3491668701,-49.818611145,
BR-0855,-28.528067,-48.949088,
BR-2277,-11.042089,-38.783727,
BR-0808,-3.863484,-49.683008,
SNB7,-5.627047,-44.8174,
SS2N,-5.968696,-44.633059,
BR-0132,1.387973,-68.158747,
BR-0445,-22.005324,-50.49046,
BR-2898,-21.999513,-50.596862,
SNGP,-18.586944580078125,-48.86916732788086,
SJAK,-18.364181,-48.872128,
SNFI,-18.387500762939453,-48.86166763305664,
BR-0708,-18.610359,-48.719649,
BR-0982,-29.08499,-53.864991,
SJ4M,-28.872859,-53.914382,
SJL8,-8.977778,-48.225833,
BR-2851,-1.665439,-45.392948,
SNTM,-17.233888626098633,-42.733890533447266,
SJ6Q,-17.165507,-42.83123,
BR-2510,-17.668163,-50.390614,
SITU,-17.944125,-50.339237,
SSTP,-17.970833,-50.320556,
BR-2861,-9.832062,-39.499733,
SSFH,-19.785486,-47.811638,
SNHE,-19.305833,-48.193333,
BR-2856,-19.518497,-47.852107,
SIMV,-19.838343,-47.849836,
BR-2585,-19.22192,-48.123623,
SS8X,-19.402583,-48.057722,
BR-0448,-19.384722,-48.274167,
BR-1047,-19.033062,-48.30689,
BR-1268,-18.973799,-48.105909,
SI2T,-19.155455,-48.390518,
SD9Q,-19.019806,-48.334372,
SNZ2,-19.138008,-48.149308,
SIL1,-19.150296,-48.673488,
BR-2781,-19.047777,-48.582222,
SJHS,-19.310409,-48.343315,
SNHD,-19.0775,-48.130278,
SWXX,-18.8619,-48.423,
SIB7,-24.467597,-52.884557,
SJKM,4.812213,-60.026486,
SJKN,4.700648,-60.267033,
SJKP,4.542682,-60.463032,
SJKQ,5.129066,-60.588872,
SJKU,4.815093,-60.470941,
SJKZ,4.444776,-60.436378,
SJLA,4.666607,-60.290176,
SJLO,5.084169864654541,-60.37889862060547,
SJLV,4.35722017288208,-59.970001220703125,
SJLX,4.453060150146484,-59.85390090942383,
BR-2653,4.743619,-60.038545,
SJMJ,4.455811,-60.269018,
SJMK,4.711271,-60.476604,
SJMM,4.931882,-60.319226,
SJMU,4.98971986771,-60.4356002808,
SJMV,4.942500114440918,-60.47529983520508,
SJMW,4.46999979019165,-60.17689895629883,
SJNF,4.635000228881836,-60.17610168457031,
SJYP,4.321109771728516,-60.19390106201172,
SDVP,4.333889,-60.493611,
SDKZ,4.557947,-60.470043,
SDZO,4.576131,-60.443718,
SDZN,4.804871,-60.219015,
SDJS,4.727303,-60.241678,
SJYQ,4.330405,-60.28783,
SDUC,4.426748,-60.188598,
SDXK,4.413334,-60.116667,
SDPI,4.687776,-60.244722,
SDVF,4.589723,-60.181388,
BR-1741,-14.296646,-49.920337,
BR-2968,-14.114289,-50.117869,
BR-1685,-14.016944,-59.367222,
SIAW,-3.739167,-47.516389,
SJVX,-3.7005560398101807,-47.76333236694336,
SNZV,-3.722566,-47.477739,
BR-1342,-3.694658,-39.408527,
SNQT,-23.795833587646484,-53.47972106933594,
SIVD,-16.944212,-46.272526,
SNFA,-16.716028,-46.521124,
SNUN,-16.356501,-46.9277,
SNT3,-15.835125,-46.700889,
SI7M,-16.181386,-46.617741,
SI2A,-15.841423,-46.510593,
SN2G,-16.846734,-46.426248,
BR-1375,-16.542942,-47.175992,
BR-0586,-16.594886,-47.291674,
BR-0834,-16.799457,-46.744627,
SNBL,-16.55293,-46.7692,
BR-1313,-16.644909,-47.107984,
SJ6I,-16.546641,-47.319496,
SNYI,-16.611883,-47.296011,
BR-2440,-15.973684,-46.709447,
SJAQ,-16.116865,-46.354453,
SJDZ,-15.833989,-46.571946,
BR-2604,-15.937888,-46.479165,
SJPQ,-16.319721,-47.225277,
SI8N,-19.271667,-50.291389,
SIS7,-11.324712,-53.979022,
SJY2,-11.503738,-54.202544,
BR-1267,-11.791489,-54.443706,
BR-1275,-11.468114,-54.055199,
BR-0815,-11.323909,-54.573555,
BR-2460,-11.764696,-54.343145,
BR-2463,-11.538889,-54.19389,
BR-2873,-9.313889,-36.056389,
SS34,-14.639864,-42.706858,
SIK4,-3.366389,-43.178889,
BR-2855,-3.197967,-43.388718,
SWWU,-14.544723,-49.09111,
BR-0137,-15.520599,-49.690334,
BR-2650,-3.503126,-54.09343,
SJQX,-3.523351,-53.393923,
BR-2200,-2.52889,-57.755798,
SJCW,-1.71205,-58.5112,
BR-2621,-7.372222,-44.396111,
BR-2754,-7.439039,-44.352021,
SJZS,-7.539999961853027,-44.8224983215332,
SNG6,-7.434561,-44.521825,
SN7S,-7.907471,-44.881175,
SJI3,-7.326197,-44.426017,
BR-1882,-7.942778,-44.383611,
SI3V,-8.343333,-44.438611,
SBQP,-7.752392,-44.315921,
BR-0552,-8.011944,-44.721111,
SDD6,-7.523437,-44.499934,
BR-2965,-16.144897,-45.82042,
SJDJ,-29.889211,-57.14191,
SJDU,-29.728093,-56.960771,
BR-0989,-30.025758,-56.287292,
BR-1440,-5.151465,-39.171473,
SNUT,-12.1055,-41.074501,
BR-0301,-15.848721,-50.428838,
BR-1925,-14.607462,-58.780025,
SDB3,-14.600279,-58.903478,
SSMB,-22.282949,-43.628157,
BR-2320,-22.242779,-43.713612,
BR-0238,-6.388103,-41.763983,
SNVV,-11.411776,-39.440988,
BR-2279,-20.469131,-50.140786,
BR-1156,-20.480036,-50.187631,
SD2W,-21.212285,-50.944467,
SJQR,-21.14233,-50.900817,
BR-0104,-3.53481,-43.9239,
BR-0232,-15.361532,-42.21974,
SDVA,-21.83222198486328,-46.9555549621582,
BR-2886,-18.425829,-46.051215,
BR-2870,-17.651265,-44.705923,
BR-2358,-17.527861,-44.770374,
BR-1396,-17.580049,-44.96227,
SSHV,-17.724468,-44.61594,
SI73,-17.654177,-45.025261,
BR-0509,-22.251257,-43.399781,
SIJK,-17.955,-46.861668,
BR-2842,-17.608448,-46.698738,
BR-1673,-20.389449,-41.079437,
SN6D,-12.583057,-55.560643,
SJ7I,-12.139661,-55.224217,
SDF0,-12.363246,-55.416746,
SNX9,-12.406672,-55.525821,
SDKW,-12.296355,-55.538442,
SJEM,-12.319167,-55.333889,
BR-3143,-12.208737,-55.375568,
SIED,-15.450541,-43.402595,
SJH2,-7.881667,-35.989444,
BR-1782,-22.387733,-54.471473,
SD6E,-17.750567,-49.779031,
SNVC,-20.744722,-42.841946,
BR-1359,-15.467652,-59.943735,
BR-1310,-14.708345,-59.887693,
SS3B,-15.898611,-60.088611,
SS9Z,-16.225,-60.08916,
SD6K,-15.050319,-60.018426,
BR-1480,-14.40675,-60.210164,
SD3R,-15.366667,-60.045556,
SD6V,-14.447571,-60.124823,
SD8N,-15.356406,-60.105561,
BR-0339,-16.255972,-59.716035,
BR-0782,-16.224266,-59.755164,
BR-0500,-16.112453,-60.014395,
BR-0520,-16.132092,-59.897897,
SJ34,-14.962778,-59.709167,
SJ7V,-14.955556,-59.919722,
SI2W,-15.950278,-60.113056,
SIF2,-14.340083,-60.190672,
SD8W,-15.235,-60.246389,
SWQU,-14.600982,-60.121808,
BR-3127,-15.161573,-60.440383,
BR-3135,-15.914596,-60.148355,
SWTK,-14.201944,-60.280834,
BR-3150,-14.995499,-59.945662,MTG
SWVF,-16.008766,-59.920008,
SWVS,-15.861972,-60.04039,
SWVV,-15.755134,-60.095739,
SWXT,-16.105056,-60.067974,
BR-3029,-13.733611,-59.71722,
BR-3031,-14.777229,-60.039213,
BR-3038,-15.489446,-60.085352,
BR-3068,-14.8225,-60.017223,
SWHQ,-15.189167022700001,-59.9391670227,
BR-3090,-15.296307,-60.368679,
SIFT,-16.144278,-60.12017,
SJHU,-13.882563,-60.096176,
SJRC,-14.8272218704,-59.68805694579999,
SJUB,-15.1833333969,-60.221668243399996,
BR-2718,-15.089966,-60.116555,
SSDP,-14.463956,-60.174884,
SNOM,-15.00665,-60.220738,
SWSF,-15.2241001129,-60.217201232899995,
SIM7,-6.42005,-39.278517,
BR-3252,-31.61955,-52.28224,
SNF8,-9.832902,-50.875615,
SJU8,-9.893333,-51.798889,
BR-1361,-10.0812,-51.888582,
SD3H,-9.805995,-51.870092,
SDO3,-10.017874,-51.99157,
BR-1784,-10.026667,-51.809444,
SN6B,-9.850243,-51.692276,
BR-2164,-10.041933,-51.588514,
BR-3067,-9.966944,-50.950558,
SWVC,-9.981057,-51.140358,VLP
SNIZ,-12.8825,-60.119444,
BR-1585,-12.791561,-60.171619,
SDJ2,-12.734734,-60.199102,
SD9A,-12.719167,-60.2025,
SD9Z,-12.579633,-60.135748,
BR-2866,-16.773969,-42.386425,
SI2K,-1.697482,-46.769528,
SD38,-9.729995,-65.642753,
BR-0425,-9.621389,-65.770278,
SBOG,-14.784789,-40.817046,
SIG3,-14.8357,-40.7611,
SI2O,-14.887378,-40.738261,
BR-1240,-14.963339,-40.814563,
BR-2642,-3.249444,-51.7225,
BR-0102,-4.251292,-45.233199,
SD8S,-4.319444,-45.367778,
BR-0222,-6.823287,-47.978165,
BR-1924,-11.448803,-43.865304,
BR-0279,-12.103822,-43.906958,
BR-0281,-11.660292,-43.817836,
BR-0282,-11.819883,-43.804469,
BR-1762,-11.756839,-44.133335,
BR-0224,-6.418838,-48.550643,
SSXX,-26.875067,-52.372862,AXE
XIG,-7.0906,-49.9765,XIG
BR-0061,-7.0161,-49.366,
SNSU,-6.882288,-49.15766,
SN6U,-7.007385,-49.966291,
SNAC,-7.033812,-50.091425,
SNXQ,-10.8341,-42.683399,
BR-1497,-21.114963,-50.039613,
BR-0103,-3.263659,-45.66214,
